year	language	sent_num	source	reference	hypothesis	z-DAscore
15	cs-en	106	V příběhu Prozření uváděném mimo soutěž, který natočil oscarový Barry Levison podle románu Philipa Rotha, má čtyřiasedmdesátiletý Pacino roli, jež je mu blízká: herce na vrcholu slávy, který trpí depresemi z konce kariéry i osobního života.	"In the story ""Epiphany"", screened outside of the competition and filmed by Oscar-winning Barry Levison according to the novel by Phillip Roth, 74-year-old Pacino has a role that is close to him: a highly celebrated actor who suffers from depression from the end of his career and personal life."	The lucidity of the story as presented out of competition, who made the Oscar-winning Barry Levison novel by Philip Roth, has čtyřiasedmdesátiletý role Pacino, who are close to him: the actor of glory who is depressed from the end of their careers and personal lives.	-0.896232065001145
15	cs-en	462	V příběhu Prozření uváděném mimo soutěž, který natočil oscarový Barry Levison podle románu Philipa Rotha, má čtyřiasedmdesátiletý Pacino roli, jež je mu blízká: herce na vrcholu slávy, který trpí depresemi z konce kariéry i osobního života.	"In the story ""Epiphany"", screened outside of the competition and filmed by Oscar-winning Barry Levison according to the novel by Phillip Roth, 74-year-old Pacino has a role that is close to him: a highly celebrated actor who suffers from depression from the end of his career and personal life."	In the story of enlightenment placed outside the competition, which drew atmosphere Barry Levison, according to Philip Roth novel, Pacino's profane role, which is close to him: The actor at the top of the glory, who suffer from depression at the end of his career and personal life.	-0.570272600436673
15	cs-en	267	V reakci na tento fakt byla tento rok schválena důležitá nová legislativa, díky které je pro pacienty s mezoteliomem jednodušší domáhat se vyrovnání, i pokud není možné jejich bývalého zaměstnavatele dohledat.	In response, this year has seen major new legislation which makes it easier for those with mesothelioma to claim compensation even if their former employers can no longer be traced.	In response to this important new legislation approved this year, which makes it easier for patients with mesothelioma seek compensation, even if it is not possible to trace their former employer.	0.822735038283905
15	cs-en	78	V současné době platí zákaz hazardu například v Praze 2 či Praze 12.	There is currently a ban on gambling halls in locations such as Prague 2 and Prague 12.	In a current time, prohibition of gambling applies in for example Prague 2 or Prague 12.	0.278984810996209
15	cs-en	198	V takovém případě postižení dostanou 80 % z částky, kterou by jim v normálním případě soud přiřkl jako vyrovnání - přibližně 120 000 liber.	In these cases sufferers will be awarded 80 per cent of what a court might have awarded in a normal compensation case - about £120,000.	In this case, they will receive 80% of the amount that they would, in their normal case, be treated as compensation - about 120,000 pounds.	0.448818165249946
15	cs-en	41	V tomto případě byla spojitost jasná.	The link in that case was clear.	In this case , the link clear .	0.444715159623221
15	cs-en	430	V červnu firma ohlásila, že od začátku roku do konce dubna prodala 3 742 nemovitostí, téměř o třetinu víc než před vrcholem krize v roce 2007.	In June the company reported it had sold 3,742 new homes in the year to the end of April - almost a third more than the pre-crisis peak in 2007.	In June, the company announced that since the beginning of the year to the end of April 3 742 sold real estate, almost a third more than before the crisis in 2007.	0.235294350675439
15	cs-en	404	V životě bylo místo jenom pro jedno „kdyby“.	"There was room for only one ""if"" in life."	"In life there was only room for one ""if."""	0.922667501576048
15	fi-en	147	Vahvistunut punta on kuitenkin tehnyt Lontoon kiinteistöistä vähemmän houkuttelevan kohteen viime kuukausina - osan mielenkiintoon ovat vaikuttaneet myös uudet kiinteistöverolait ja poliittinen retoriikka mahdollisesta ”kartanoverosta” ennen toukokuun yleisvaaleja.	"However, a strengthening pound has in recent months made London property less attractive to foreign buyers - some of whom have also been deterred by the introduction of new property taxes and political rhetoric around a potential ""mansion tax"" ahead of the general election next May."	"The pound has strengthened, however, made the London property less attractive to the last few months - part of the interest of have also contributed to the new the real estate tax laws and political rhetoric of a possible ""the map over the buy"" before the May general elections."	0.04294808223195
15	fi-en	267	Vaikka Kevern ei ollut 10 vuoden ikään mennessä kuullut Sammy Davis Junioria, jazz-musiikki oli tullut hänelle tutuksi hänen isänsä puolisalaisen CD-kokoelman kautta.	Though he reached the age of 10 without having heard of Sammy Davis Junior, Kevern knew of jazz from his father's semi-secret collection of old CDs.	Although Keverne was not before the age of 10 years, heard Sammy Davis Jr., jazz music had become familiar to him through his father's half-secret CD collection.	0.131018762362376
15	fi-en	287	Vaikka kiinteistönvälitys on poistanut kuvan verkkosivuiltaan, se näkyy silti mainoksissa.	Although the agency has removed the image from its website, it still appears in publicity material.	Although property mediation has deleted the picture on its website, it is still reflected in advertising.	0.337641733105892
15	fi-en	213	Vain Ukrainan hallitus voi myöntää itäisille alueille niiden tarvitseman itsenäisyyden, Peskov sanoo.	Only the Ukrainian government can grant the eastern regions the necessary autonomy, Peskov said.	Ukraine's only government can grant to the eastern territories of independence, Peskov says.	0.112801933110319
15	fi-en	414	Vain Ukrainan hallitus voi myöntää itäisille alueille niiden tarvitseman itsenäisyyden, Peskov sanoo.	Only the Ukrainian government can grant the eastern regions the necessary autonomy, Peskov said.	Only the government of Ukraine can admit that they need for independence in the eastern territories, Peskov says.	0.269414910783378
15	fi-en	61	Vain meillä ilmestyvä ote Howard Jacobsonin kiitosta saaneesta uudesta romaanista, joka kertoo rakkaudesta ja j-kirjaimesta	Exclusive extract from Howard Jacobson's acclaimed new novel about love and the letter 'J'	We only appear on Howard Jacob Log received praise from the new novel, which tells the love and j - literally.	-0.508157093538109
15	fi-en	325	Valioliigaseura Hull sijoitti seuran ennätyssumman Uruguayn maajoukkuemiehen Abel Hernandezin hankintaan.	Premier League club Hull invested a record sum in signing Abel Hernandez, a Uruguay’s national team player.	Hull Valioliiga Club, the club has invested a record amount of the national team of Uruguay 's Abel Hernandez.	0.25071481080379
15	fi-en	40	Valtaosa palokuolemista tapahtuu asunnoissa.	The fire deaths happen mainly in dwellings.	The vast majority of fire deaths occur in the home.	0.928558674022569
15	fi-en	384	Valtion päämies matkasi perheensä kanssa naapurimaahan Etelä-Afrikkaan kerrottuaan, että on saanut kuolonuhkauksen.	The premier took his family to neighboring South Africa after saying he received an assassination threat.	Head of state to travel with his family in neighbouring southern Henrik rich about that has received a death threat. 	-0.385066280835448
15	fi-en	157	Valtuuston kokousta ei lähetetä suorana teknisten ongelmien vuoksi	The council meeting will not be broadcast live due to technical problems	The meeting of the council will not be sent as a direct result of the technical problems	0.532232301271742
15	fi-en	497	Valtuuston kokousta ei lähetetä suorana teknisten ongelmien vuoksi	The council meeting will not be broadcast live due to technical problems	A meeting of the council will not be sent as a direct result of the technical problems	0.115063931927853
15	fi-en	58	Vampula väänsi viiteen erään venyneen ottelun 3-2 voitoksi.	Vampula bent the match that had stretched to five sets into a 3-2 win.	Vampula väänsi five a drawn - out during the match, to the profits 3-2.	-0.835942947730459
15	fi-en	355	Vampula väänsi viiteen erään venyneen ottelun 3-2 voitoksi.	Vampula bent the match that had stretched to five sets into a 3-2 win.	Vampula snapped five a drawn-out fight for 3 2 victory.	-0.0466495128113824
15	fi-en	360	Vampula väänsi viiteen erään venyneen ottelun 3-2 voitoksi.	Vampula bent the match that had stretched to five sets into a 3-2 win.	Vampula twisted five of a drawn-out match 3-2 victory.	-0.138118915758783
15	fi-en	296	Vampulan parasta osaa oli taitava venäläispassari sekä libero Hillaelina Hämäläinen, jota WoVo kiersi mahdollisimman paljon.	The best of Vampula consisted of the skillful Russian setter and the libero Hillaelina Hämäläinen, who WoVo tried to avoid as much as possible.	The best part was good Vampulan venäläispassari as well as libero Hillaelina Hämäläinen, WoVo orbited by as much as possible.	-0.534311642634679
15	fi-en	450	Vankilatyöntekijöiden järjestön ja oikeusministeriön edustajien tapaamisesta huolimatta asiasta ei syntynyt sopimusta, Bulgarian kansallinen radio (BNR) kertoo.	Despite the meetings between the prison officers union and the Justice Ministry representatives, an agreement was not reached, Bulgarian National Radio (BNR) informs.	Prison workers organisations and representatives of the Ministry of Justice, despite meeting with no agreement, the Bulgarian National Radio (b,) says. 	-0.119722727433375
15	fi-en	323	Vankiloiden virkamiehet ovat jo kuukauden ajan protestoineet symbolisesti uusia työskentelyaikoja vastaan sanoen, että he haluavat palata vanhaan 24 tunnin työvuorojärjestelmään.	For a month, officers have protested symbolically against the new working hours, demanding to return to the old 24 hour shifts.	Prison officials are already months symbolically protested against the new working time, saying that they want to go back to the old 24 hour shift system.	0.590317689186417
